variable	type	value	KO	ss_status	n_changes
PYR	conc	2.35821978199	YDR122W	4.27657655328e-10	9
T6P	conc	0.0110784721707	YDR122W	4.27657655328e-10	9
UDP	conc	0.296903897583	YDR122W	4.27657655328e-10	9
UTP	conc	0.381728826425	YDR122W	4.27657655328e-10	9
ADH_ADH1	flux	3.09778601608	YDR247W	9.87914217851e-13	14
ADH_ADH5	flux	0.0	YDR247W	9.87914217851e-13	14
AK	flux	0.0	YDR247W	9.87914217851e-13	14
ATPase	flux	2.91816233977	YDR247W	9.87914217851e-13	14
ENO_ENO1	flux	0.309618282715	YDR247W	9.87914217851e-13	14
ENO_ENO2	flux	2.81137652042	YDR247W	9.87914217851e-13	14
FBA	flux	1.58370618861	YDR247W	9.87914217851e-13	14
GPD	flux	0.0464175740985	YDR247W	9.87914217851e-13	14
GPM	flux	3.12099480313	YDR247W	9.87914217851e-13	14
GPP	flux	0.0464175740985	YDR247W	9.87914217851e-13	14
HXK_GLK1	flux	0.000447445889078	YDR247W	9.87914217851e-13	14
HXK_HXK1	flux	0.0339423145854	YDR247W	9.87914217851e-13	14
HXK_HXK2	flux	1.65359302098	YDR247W	9.87914217851e-13	14
PDC_PDC1	flux	3.03960948009	YDR247W	9.87914217851e-13	14
PDC_PDC5	flux	0.0342803686265	YDR247W	9.87914217851e-13	14
PDC_PDC6	flux	0.0471049544196	YDR247W	9.87914217851e-13	14
PFK	flux	1.58370618861	YDR247W	9.87914217851e-13	14
PGI	flux	1.58370618861	YDR247W	9.87914217851e-13	14
PGK	flux	3.12099480313	YDR247W	9.87914217851e-13	14
PGM	flux	0.0521382964221	YDR247W	9.87914217851e-13	14
PYK_CDC19	flux	3.12099480313	YDR247W	9.87914217851e-13	14
PYK_PYK2	flux	0.0	YDR247W	9.87914217851e-13	14
TDH_TDH1	flux	0.200532791383	YDR247W	9.87914217851e-13	14
TDH_TDH2	flux	0.0	YDR247W	9.87914217851e-13	14
TDH_TDH3	flux	2.92046201175	YDR247W	9.87914217851e-13	14
TPI	flux	1.53728861452	YDR247W	9.87914217851e-13	14
TPP	flux	0.0521382964221	YDR247W	9.87914217851e-13	14
TPS	flux	0.0521382964221	YDR247W	9.87914217851e-13	14
UGP	flux	0.0521382964221	YDR247W	9.87914217851e-13	14
acetate_branch	flux	0.0232087870492	YDR247W	9.87914217851e-13	14
succinate_branch	flux	0.0	YDR247W	9.87914217851e-13	14
udp_to_utp	flux	0.0521382964221	YDR247W	9.87914217851e-13	14
HXT	flux	1.68798278146	YDR247W	9.87914217851e-13	14
ADP	conc	2.37756095435	YDR247W	9.87914217851e-13	14
ATP	conc	2.70047051606	YDR247W	9.87914217851e-13	14
AcAld	conc	2.81133347539	YDR247W	9.87914217851e-13	14
BPG	conc	0.0011192276709	YDR247W	9.87914217851e-13	14
DHAP	conc	0.835689697386	YDR247W	9.87914217851e-13	14
F16bP	conc	0.758504876172	YDR247W	9.87914217851e-13	14
F6P	conc	0.316885492727	YDR247W	9.87914217851e-13	14
G1P	conc	0.0960646803502	YDR247W	9.87914217851e-13	14
G3P	conc	0.194119309563	YDR247W	9.87914217851e-13	14
G6P	conc	1.15311679332	YDR247W	9.87914217851e-13	14
GAP	conc	0.0345528518019	YDR247W	9.87914217851e-13	14
GLC	conc	0.924876116205	YDR247W	9.87914217851e-13	14
NAD	conc	1.48923824789	YDR247W	9.87914217851e-13	14
P2G	conc	0.241257390552	YDR247W	9.87914217851e-13	14
P3G	conc	1.29867702115	YDR247W	9.87914217851e-13	14
PEP	conc	1.40105210165	YDR247W	9.87914217851e-13	14
PYR	conc	2.60355574362	YDR247W	9.87914217851e-13	14
T6P	conc	0.0113945472186	YDR247W	9.87914217851e-13	14
UDP	conc	0.259066094945	YDR247W	9.87914217851e-13	14
UTP	conc	0.402795027402	YDR247W	9.87914217851e-13	14
ADH_ADH1	flux	3.83989238671	YDR466W	1.47109116845e-09	6
ADH_ADH5	flux	0.0	YDR466W	1.47109116845e-09	6
AK	flux	1.33226762955e-15	YDR466W	1.47109116845e-09	6
ATPase	flux	3.64371911163	YDR466W	1.47109116845e-09	6
ENO_ENO1	flux	0.479808685688	YDR466W	1.47109116845e-09	6
ENO_ENO2	flux	3.38661664341	YDR466W	1.47109116845e-09	6
FBA	flux	1.95974560694	YDR466W	1.47109116845e-09	6
GPD	flux	0.0530658847801	YDR466W	1.47109116845e-09	6
GPM	flux	3.8664253291	YDR466W	1.47109116845e-09	6
GPP	flux	0.0530658847801	YDR466W	1.47109116845e-09	6
HXK_GLK1	flux	0.00129630189056	YDR466W	1.47109116845e-09	6
HXK_HXK1	flux	0.0889751991438	YDR466W	1.47109116845e-09	6
HXK_HXK2	flux	1.98256766103	YDR466W	1.47109116845e-09	6
PDC_PDC1	flux	3.79123860285	YDR466W	1.47109116845e-09	6
PDC_PDC5	flux	0.0422874793092	YDR466W	1.47109116845e-09	6
PDC_PDC6	flux	0.0328992469349	YDR466W	1.47109116845e-09	6
PFK	flux	1.95974560694	YDR466W	1.47109116845e-09	6
PGI	flux	1.95974560694	YDR466W	1.47109116845e-09	6
PGK	flux	3.8664253291	YDR466W	1.47109116845e-09	6
PGM	flux	0.0565467775628	YDR466W	1.47109116845e-09	6
PYK_CDC19	flux	3.8664253291	YDR466W	1.47109116845e-09	6
PYK_PYK2	flux	0.0	YDR466W	1.47109116845e-09	6
TDH_TDH1	flux	0.242205196305	YDR466W	1.47109116845e-09	6
TDH_TDH2	flux	0.0	YDR466W	1.47109116845e-09	6
TDH_TDH3	flux	3.62422013279	YDR466W	1.47109116845e-09	6
TPI	flux	1.90667972216	YDR466W	1.47109116845e-09	6
TPP	flux	0.0565467775628	YDR466W	1.47109116845e-09	6
TPS	flux	0.0565467775628	YDR466W	1.47109116845e-09	6
UGP	flux	0.0565467775628	YDR466W	1.47109116845e-09	6
acetate_branch	flux	0.0265329423901	YDR466W	1.47109116845e-09	6
succinate_branch	flux	0.0	YDR466W	1.47109116845e-09	6
udp_to_utp	flux	0.0565467775628	YDR466W	1.47109116845e-09	6
HXT	flux	2.07283916206	YDR466W	1.47109116845e-09	6
ADP	conc	1.45617664391	YDR466W	1.47109116845e-09	6
ATP	conc	4.34417214127	YDR466W	1.47109116845e-09	6
AcAld	conc	3.422265833	YDR466W	1.47109116845e-09	6
BPG	conc	0.00168530627657	YDR466W	1.47109116845e-09	6
DHAP	conc	1.72113703099	YDR466W	1.47109116845e-09	6
F16bP	conc	2.82889822577	YDR466W	1.47109116845e-09	6
F6P	conc	0.332472554412	YDR466W	1.47109116845e-09	6
G1P	conc	0.096391033632	YDR466W	1.47109116845e-09	6
G3P	conc	0.223699721161	YDR466W	1.47109116845e-09	6
G6P	conc	1.24477623045	YDR466W	1.47109116845e-09	6
GAP	conc	0.07318250875	YDR466W	1.47109116845e-09	6
GLC	conc	0.57716123537	YDR466W	1.47109116845e-09	6
NAD	conc	1.39860724767	YDR466W	1.47109116845e-09	6
P2G	conc	0.143744560701	YDR466W	1.47109116845e-09	6
P3G	conc	0.779348239287	YDR466W	1.47109116845e-09	6
PEP	conc	0.805322473914	YDR466W	1.47109116845e-09	6
PYR	conc	3.51347399472	YDR466W	1.47109116845e-09	6
T6P	conc	0.0123818559117	YDR466W	1.47109116845e-09	6
UDP	conc	0.174660225499	YDR466W	1.47109116845e-09	6
UTP	conc	0.455209701982	YDR466W	1.47109116845e-09	6
ADH_ADH1	flux	2.85536857904	YDR490C	2.86741730277e-11	5
ADH_ADH5	flux	0.0	YDR490C	2.86741730277e-11	5
AK	flux	1.33226762955e-15	YDR490C	2.86741730277e-11	5
ATPase	flux	2.65809138231	YDR490C	2.86741730277e-11	5
ENO_ENO1	flux	0.423735067801	YDR490C	2.86741730277e-11	5
ENO_ENO2	flux	2.4590941676	YDR490C	2.86741730277e-11	5
FBA	flux	1.46887527406	YDR490C	2.86741730277e-11	5
GPD	flux	0.0549213127169	YDR490C	2.86741730277e-11	5
GPM	flux	2.8828292354	YDR490C	2.86741730277e-11	5
GPP	flux	0.0549213127169	YDR490C	2.86741730277e-11	5
HXK_GLK1	flux	0.000582838530701	YDR490C	2.86741730277e-11	5
HXK_HXK1	flux	0.0583807965396	YDR490C	2.86741730277e-11	5
HXK_HXK2	flux	1.5231226659	YDR490C	2.86741730277e-11	5
PDC_PDC1	flux	2.82390737945	YDR490C	2.86741730277e-11	5
PDC_PDC5	flux	0.0319495412762	YDR490C	2.86741730277e-11	5
PDC_PDC6	flux	0.0269723146696	YDR490C	2.86741730277e-11	5
PFK	flux	1.46887527406	YDR490C	2.86741730277e-11	5
PGI	flux	1.46887527406	YDR490C	2.86741730277e-11	5
PGK	flux	2.8828292354	YDR490C	2.86741730277e-11	5
PGM	flux	0.0566055134565	YDR490C	2.86741730277e-11	5
PYK_CDC19	flux	2.8828292354	YDR490C	2.86741730277e-11	5
PYK_PYK2	flux	0.0	YDR490C	2.86741730277e-11	5
TDH_TDH1	flux	0.183913949518	YDR490C	2.86741730277e-11	5
TDH_TDH2	flux	0.0	YDR490C	2.86741730277e-11	5
TDH_TDH3	flux	2.69891528588	YDR490C	2.86741730277e-11	5
TPI	flux	1.41395396134	YDR490C	2.86741730277e-11	5
TPP	flux	0.0566055134565	YDR490C	2.86741730277e-11	5
TPS	flux	0.0566055134565	YDR490C	2.86741730277e-11	5
UGP	flux	0.0566055134565	YDR490C	2.86741730277e-11	5
acetate_branch	flux	0.0274606563584	YDR490C	2.86741730277e-11	5
succinate_branch	flux	0.0	YDR490C	2.86741730277e-11	5
udp_to_utp	flux	0.0566055134565	YDR490C	2.86741730277e-11	5
HXT	flux	1.58208630097	YDR490C	2.86741730277e-11	5
ADP	conc	2.5039048388	YDR490C	2.86741730277e-11	5
ATP	conc	2.27712228316	YDR490C	2.86741730277e-11	5
AcAld	conc	3.36803902446	YDR490C	2.86741730277e-11	5
BPG	conc	0.00122877318272	YDR490C	2.86741730277e-11	5
DHAP	conc	0.90661238703	YDR490C	2.86741730277e-11	5
F16bP	conc	0.920101376258	YDR490C	2.86741730277e-11	5
F6P	conc	0.370603036554	YDR490C	2.86741730277e-11	5
G1P	conc	0.10524825637	YDR490C	2.86741730277e-11	5
G3P	conc	0.232039842162	YDR490C	2.86741730277e-11	5
G6P	conc	1.35685313435	YDR490C	2.86741730277e-11	5
GAP	conc	0.0379605578615	YDR490C	2.86741730277e-11	5
GLC	conc	1.04942478682	YDR490C	2.86741730277e-11	5
NAD	conc	1.47081449202	YDR490C	2.86741730277e-11	5
P2G	conc	0.185277837056	YDR490C	2.86741730277e-11	5
P3G	conc	0.998407485195	YDR490C	2.86741730277e-11	5
PEP	conc	1.02991237481	YDR490C	2.86741730277e-11	5
PYR	conc	2.36734055672	YDR490C	2.86741730277e-11	5
T6P	conc	0.012395035941	YDR490C	2.86741730277e-11	5
UDP	conc	0.333553546697	YDR490C	2.86741730277e-11	5
UTP	conc	0.379694331249	YDR490C	2.86741730277e-11	5
ADH_ADH1	flux	2.52678071368	YER129W	2.32491557464e-10	11
ADH_ADH5	flux	0.0	YER129W	2.32491557464e-10	11
AK	flux	-1.33226762955e-15	YER129W	2.32491557464e-10	11
ATPase	flux	2.32948273628	YER129W	2.32491557464e-10	11
ENO_ENO1	flux	0.393456053124	YER129W	2.32491557464e-10	11
ENO_ENO2	flux	2.1636781058	YER129W	2.32491557464e-10	11
FBA	flux	1.3089205247	YER129W	2.32491557464e-10	11
GPD	flux	0.0607068904842	YER129W	2.32491557464e-10	11
GPM	flux	2.55713415892	YER129W	2.32491557464e-10	11
GPP	flux	0.0607068904842	YER129W	2.32491557464e-10	11
HXK_GLK1	flux	0.00025900680972	YER129W	2.32491557464e-10	11
HXK_HXK1	flux	0.0329401353986	YER129W	2.32491557464e-10	11
HXK_HXK2	flux	1.38701773727	YER129W	2.32491557464e-10	11
PDC_PDC1	flux	2.48478622345	YER129W	2.32491557464e-10	11
PDC_PDC5	flux	0.0282547842259	YER129W	2.32491557464e-10	11
PDC_PDC6	flux	0.0440931512511	YER129W	2.32491557464e-10	11
PFK	flux	1.3089205247	YER129W	2.32491557464e-10	11
PGI	flux	1.3089205247	YER129W	2.32491557464e-10	11
PGK	flux	2.55713415892	YER129W	2.32491557464e-10	11
PGM	flux	0.0556481773852	YER129W	2.32491557464e-10	11
PYK_CDC19	flux	2.55713415892	YER129W	2.32491557464e-10	11
PYK_PYK2	flux	0.0	YER129W	2.32491557464e-10	11
TDH_TDH1	flux	0.163220999505	YER129W	2.32491557464e-10	11
TDH_TDH2	flux	0.0	YER129W	2.32491557464e-10	11
TDH_TDH3	flux	2.39391315942	YER129W	2.32491557464e-10	11
TPI	flux	1.24821363422	YER129W	2.32491557464e-10	11
TPP	flux	0.0556481773852	YER129W	2.32491557464e-10	11
TPS	flux	0.0556481773852	YER129W	2.32491557464e-10	11
UGP	flux	0.0556481773852	YER129W	2.32491557464e-10	11
acetate_branch	flux	0.0303534452421	YER129W	2.32491557464e-10	11
succinate_branch	flux	0.0	YER129W	2.32491557464e-10	11
udp_to_utp	flux	0.0556481773852	YER129W	2.32491557464e-10	11
HXT	flux	1.42021687947	YER129W	2.32491557464e-10	11
ADP	conc	2.56843762687	YER129W	2.32491557464e-10	11
ATP	conc	1.8244137091	YER129W	2.32491557464e-10	11
AcAld	conc	3.73205836903	YER129W	2.32491557464e-10	11
BPG	conc	0.00121146708391	YER129W	2.32491557464e-10	11
DHAP	conc	0.857865468378	YER129W	2.32491557464e-10	11
F16bP	conc	0.699108376659	YER129W	2.32491557464e-10	11
F6P	conc	0.381259201836	YER129W	2.32491557464e-10	11
G1P	conc	0.109402509805	YER129W	2.32491557464e-10	11
G3P	conc	0.258287487038	YER129W	2.32491557464e-10	11
G6P	conc	1.38626806936	YER129W	2.32491557464e-10	11
GAP	conc	0.0361167409291	YER129W	2.32491557464e-10	11
GLC	conc	1.27461638716	YER129W	2.32491557464e-10	11
NAD	conc	1.46718090726	YER129W	2.32491557464e-10	11
P2G	conc	0.273705760371	YER129W	2.32491557464e-10	11
P3G	conc	1.46594304644	YER129W	2.32491557464e-10	11
PEP	conc	1.57333982174	YER129W	2.32491557464e-10	11
PYR	conc	2.01563302396	YER129W	2.32491557464e-10	11
T6P	conc	0.0121802992066	YER129W	2.32491557464e-10	11
UDP	conc	0.409280260901	YER129W	2.32491557464e-10	11
UTP	conc	0.342192897162	YER129W	2.32491557464e-10	11
ADH_ADH1	flux	3.0957299788	YFR014C	3.31865932141e-12	13
ADH_ADH5	flux	0.0	YFR014C	3.31865932141e-12	13
AK	flux	0.0	YFR014C	3.31865932141e-12	13
ATPase	flux	2.91821140163	YFR014C	3.31865932141e-12	13
ENO_ENO1	flux	0.485272095714	YFR014C	3.31865932141e-12	13
ENO_ENO2	flux	2.63712013613	YFR014C	3.31865932141e-12	13
FBA	flux	1.58785836896	YFR014C	3.31865932141e-12	13
GPD	flux	0.0533245060895	YFR014C	3.31865932141e-12	13
GPM	flux	3.12239223184	YFR014C	3.31865932141e-12	13
GPP	flux	0.0533245060895	YFR014C	3.31865932141e-12	13
HXK_GLK1	flux	0.000445435510384	YFR014C	3.31865932141e-12	13
HXK_HXK1	flux	0.0310344682467	YFR014C	3.31865932141e-12	13
HXK_HXK2	flux	1.65694934796	YFR014C	3.31865932141e-12	13
PDC_PDC1	flux	3.06548097245	YFR014C	3.31865932141e-12	13
PDC_PDC5	flux	0.0267628307547	YFR014C	3.31865932141e-12	13
PDC_PDC6	flux	0.0301484286331	YFR014C	3.31865932141e-12	13
PFK	flux	1.58785836896	YFR014C	3.31865932141e-12	13
PGI	flux	1.58785836896	YFR014C	3.31865932141e-12	13
PGK	flux	3.12239223184	YFR014C	3.31865932141e-12	13
PGM	flux	0.0502854413742	YFR014C	3.31865932141e-12	13
PYK_CDC19	flux	3.12239223184	YFR014C	3.31865932141e-12	13
PYK_PYK2	flux	0.0	YFR014C	3.31865932141e-12	13
TDH_TDH1	flux	0.202100630469	YFR014C	3.31865932141e-12	13
TDH_TDH2	flux	0.0	YFR014C	3.31865932141e-12	13
TDH_TDH3	flux	2.92029160137	YFR014C	3.31865932141e-12	13
TPI	flux	1.53453386288	YFR014C	3.31865932141e-12	13
TPP	flux	0.0502854413742	YFR014C	3.31865932141e-12	13
TPS	flux	0.0502854413742	YFR014C	3.31865932141e-12	13
UGP	flux	0.0502854413742	YFR014C	3.31865932141e-12	13
acetate_branch	flux	0.0266622530447	YFR014C	3.31865932141e-12	13
succinate_branch	flux	0.0	YFR014C	3.31865932141e-12	13
udp_to_utp	flux	0.0502854413742	YFR014C	3.31865932141e-12	13
HXT	flux	1.68842925171	YFR014C	3.31865932141e-12	13
ADP	conc	2.37752961011	YFR014C	3.31865932141e-12	13
ATP	conc	2.70055678809	YFR014C	3.31865932141e-12	13
AcAld	conc	3.30603635238	YFR014C	3.31865932141e-12	13
BPG	conc	0.00105499162316	YFR014C	3.31865932141e-12	13
DHAP	conc	0.949995199548	YFR014C	3.31865932141e-12	13
F16bP	conc	1.03847447082	YFR014C	3.31865932141e-12	13
F6P	conc	0.29796691497	YFR014C	3.31865932141e-12	13
G1P	conc	0.0934691795284	YFR014C	3.31865932141e-12	13
G3P	conc	0.224859983638	YFR014C	3.31865932141e-12	13
G6P	conc	1.08992506969	YFR014C	3.31865932141e-12	13
GAP	conc	0.0396519523691	YFR014C	3.31865932141e-12	13
GLC	conc	0.924383236233	YFR014C	3.31865932141e-12	13
NAD	conc	1.45483360108	YFR014C	3.31865932141e-12	13
P2G	conc	0.18059533497	YFR014C	3.31865932141e-12	13
P3G	conc	0.978021111392	YFR014C	3.31865932141e-12	13
PEP	conc	0.989158237955	YFR014C	3.31865932141e-12	13
PYR	conc	1.88092473457	YFR014C	3.31865932141e-12	13
T6P	conc	0.0109807227248	YFR014C	3.31865932141e-12	13
UDP	conc	0.249851599582	YFR014C	3.31865932141e-12	13
UTP	conc	0.402028765368	YFR014C	3.31865932141e-12	13
ADH_ADH1	flux	2.7972553217	YGL021W	7.41648370734e-12	7
ADH_ADH5	flux	0.0	YGL021W	7.41648370734e-12	7
AK	flux	6.66133814775e-16	YGL021W	7.41648370734e-12	7
ATPase	flux	2.59831549484	YGL021W	7.41648370734e-12	7
ENO_ENO1	flux	0.484382665173	YGL021W	7.41648370734e-12	7
ENO_ENO2	flux	2.34014392365	YGL021W	7.41648370734e-12	7
FBA	flux	1.43953456153	YGL021W	7.41648370734e-12	7
GPD	flux	0.0545425342465	YGL021W	7.41648370734e-12	7
GPM	flux	2.82452658882	YGL021W	7.41648370734e-12	7
GPP	flux	0.0545425342465	YGL021W	7.41648370734e-12	7
HXK_GLK1	flux	0.000561121583542	YGL021W	7.41648370734e-12	7
HXK_HXK1	flux	0.056987814756	YGL021W	7.41648370734e-12	7
HXK_HXK2	flux	1.49643133168	YGL021W	7.41648370734e-12	7
PDC_PDC1	flux	2.76661502607	YGL021W	7.41648370734e-12	7
PDC_PDC5	flux	0.0313279457406	YGL021W	7.41648370734e-12	7
PDC_PDC6	flux	0.0265836170144	YGL021W	7.41648370734e-12	7
PFK	flux	1.43953456153	YGL021W	7.41648370734e-12	7
PGI	flux	1.43953456153	YGL021W	7.41648370734e-12	7
PGK	flux	2.82452658882	YGL021W	7.41648370734e-12	7
PGM	flux	0.0572228532449	YGL021W	7.41648370734e-12	7
PYK_CDC19	flux	2.82452658882	YGL021W	7.41648370734e-12	7
PYK_PYK2	flux	0.0	YGL021W	7.41648370734e-12	7
TDH_TDH1	flux	0.181240204964	YGL021W	7.41648370734e-12	7
TDH_TDH2	flux	0.0	YGL021W	7.41648370734e-12	7
TDH_TDH3	flux	2.64328638386	YGL021W	7.41648370734e-12	7
TPI	flux	1.38499202729	YGL021W	7.41648370734e-12	7
TPP	flux	0.0572228532449	YGL021W	7.41648370734e-12	7
TPS	flux	0.0572228532449	YGL021W	7.41648370734e-12	7
UGP	flux	0.0572228532449	YGL021W	7.41648370734e-12	7
acetate_branch	flux	0.0272712671232	YGL021W	7.41648370734e-12	7
succinate_branch	flux	0.0	YGL021W	7.41648370734e-12	7
udp_to_utp	flux	0.0572228532449	YGL021W	7.41648370734e-12	7
HXT	flux	1.55398026802	YGL021W	7.41648370734e-12	7
ADP	conc	2.5228014866	YGL021W	7.41648370734e-12	7
ATP	conc	2.18855613776	YGL021W	7.41648370734e-12	7
AcAld	conc	3.33763635954	YGL021W	7.41648370734e-12	7
BPG	conc	0.00114195105786	YGL021W	7.41648370734e-12	7
DHAP	conc	0.852197996063	YGL021W	7.41648370734e-12	7
F16bP	conc	0.713508367981	YGL021W	7.41648370734e-12	7
F6P	conc	0.38133883926	YGL021W	7.41648370734e-12	7
G1P	conc	0.107040408084	YGL021W	7.41648370734e-12	7
G3P	conc	0.230334205053	YGL021W	7.41648370734e-12	7
G6P	conc	1.39385328901	YGL021W	7.41648370734e-12	7
GAP	conc	0.0355915268568	YGL021W	7.41648370734e-12	7
GLC	conc	1.08525302445	YGL021W	7.41648370734e-12	7
NAD	conc	1.47397596288	YGL021W	7.41648370734e-12	7
P2G	conc	0.272431001883	YGL021W	7.41648370734e-12	7
P3G	conc	1.46538141376	YGL021W	7.41648370734e-12	7
PEP	conc	1.54631024383	YGL021W	7.41648370734e-12	7
PYR	conc	2.30627951304	YGL021W	7.41648370734e-12	7
T6P	conc	0.0125336048081	YGL021W	7.41648370734e-12	7
UDP	conc	0.350836685766	YGL021W	7.41648370734e-12	7
UTP	conc	0.373100032757	YGL021W	7.41648370734e-12	7
ADH_ADH1	flux	2.91008738567	YGL083W	1.11662085681e-11	11
ADH_ADH5	flux	0.0	YGL083W	1.11662085681e-11	11
AK	flux	0.0	YGL083W	1.11662085681e-11	11
ATPase	flux	2.72898103213	YGL083W	1.11662085681e-11	11
ENO_ENO1	flux	0.422146876379	YGL083W	1.11662085681e-11	11
ENO_ENO2	flux	2.5147222405	YGL083W	1.11662085681e-11	11
FBA	flux	1.49521628965	YGL083W	1.11662085681e-11	11
GPD	flux	0.0535634624144	YGL083W	1.11662085681e-11	11
GPM	flux	2.93686911688	YGL083W	1.11662085681e-11	11
GPP	flux	0.0535634624144	YGL083W	1.11662085681e-11	11
HXK_GLK1	flux	0.000363436965568	YGL083W	1.11662085681e-11	11
HXK_HXK1	flux	0.028374236591	YGL083W	1.11662085681e-11	11
HXK_HXK2	flux	1.56936169765	YGL083W	1.11662085681e-11	11
PDC_PDC1	flux	2.885293832	YGL083W	1.11662085681e-11	11
PDC_PDC5	flux	0.0274858746168	YGL083W	1.11662085681e-11	11
PDC_PDC6	flux	0.024089410261	YGL083W	1.11662085681e-11	11
PFK	flux	1.49521628965	YGL083W	1.11662085681e-11	11
PGI	flux	1.49521628965	YGL083W	1.11662085681e-11	11
PGK	flux	2.93686911688	YGL083W	1.11662085681e-11	11
PGM	flux	0.051441540779	YGL083W	1.11662085681e-11	11
PYK_CDC19	flux	2.93686911688	YGL083W	1.11662085681e-11	11
PYK_PYK2	flux	0.0	YGL083W	1.11662085681e-11	11
TDH_TDH1	flux	0.190036180027	YGL083W	1.11662085681e-11	11
TDH_TDH2	flux	0.0	YGL083W	1.11662085681e-11	11
TDH_TDH3	flux	2.74683293685	YGL083W	1.11662085681e-11	11
TPI	flux	1.44165282723	YGL083W	1.11662085681e-11	11
TPP	flux	0.051441540779	YGL083W	1.11662085681e-11	11
TPS	flux	0.051441540779	YGL083W	1.11662085681e-11	11
UGP	flux	0.051441540779	YGL083W	1.11662085681e-11	11
acetate_branch	flux	0.0267817312072	YGL083W	1.11662085681e-11	11
succinate_branch	flux	0.0	YGL083W	1.11662085681e-11	11
udp_to_utp	flux	0.051441540779	YGL083W	1.11662085681e-11	11
HXT	flux	1.5980993712	YGL083W	1.11662085681e-11	11
ADP	conc	2.47687507468	YGL083W	1.11662085681e-11	11
ATP	conc	2.38615500906	YGL083W	1.11662085681e-11	11
AcAld	conc	3.29409246187	YGL083W	1.11662085681e-11	11
BPG	conc	0.00103903362029	YGL083W	1.11662085681e-11	11
DHAP	conc	0.864124989242	YGL083W	1.11662085681e-11	11
F16bP	conc	0.766353275137	YGL083W	1.11662085681e-11	11
F6P	conc	0.312580459254	YGL083W	1.11662085681e-11	11
G1P	conc	0.0968532264031	YGL083W	1.11662085681e-11	11
G3P	conc	0.225932665213	YGL083W	1.11662085681e-11	11
G6P	conc	1.14928475399	YGL083W	1.11662085681e-11	11
GAP	conc	0.0360105767543	YGL083W	1.11662085681e-11	11
GLC	conc	1.02956046182	YGL083W	1.11662085681e-11	11
NAD	conc	1.46665161082	YGL083W	1.11662085681e-11	11
P2G	conc	0.229237300857	YGL083W	1.11662085681e-11	11
P3G	conc	1.23294432228	YGL083W	1.11662085681e-11	11
PEP	conc	1.27856704076	YGL083W	1.11662085681e-11	11
PYR	conc	1.94570637735	YGL083W	1.11662085681e-11	11
T6P	conc	0.0112388522504	YGL083W	1.11662085681e-11	11
UDP	conc	0.289273398057	YGL083W	1.11662085681e-11	11
UTP	conc	0.387062384	YGL083W	1.11662085681e-11	11
ADH_ADH1	flux	3.384372497	YGL119W	8.93542794861e-10	10
ADH_ADH5	flux	0.0	YGL119W	8.93542794861e-10	10
AK	flux	-6.66133814775e-16	YGL119W	8.93542794861e-10	10
ATPase	flux	3.19355379441	YGL119W	8.93542794861e-10	10
ENO_ENO1	flux	0.459320357744	YGL119W	8.93542794861e-10	10
ENO_ENO2	flux	2.94793150765	YGL119W	8.93542794861e-10	10
FBA	flux	1.72650530109	YGL119W	8.93542794861e-10	10
GPD	flux	0.0457587367951	YGL119W	8.93542794861e-10	10
GPM	flux	3.40725186539	YGL119W	8.93542794861e-10	10
GPP	flux	0.0457587367951	YGL119W	8.93542794861e-10	10
HXK_GLK1	flux	0.000849936275795	YGL119W	8.93542794861e-10	10
HXK_HXK1	flux	0.072694428181	YGL119W	8.93542794861e-10	10
HXK_HXK2	flux	1.76492049276	YGL119W	8.93542794861e-10	10
PDC_PDC1	flux	3.32390327678	YGL119W	8.93542794861e-10	10
PDC_PDC5	flux	0.0373297797919	YGL119W	8.93542794861e-10	10
PDC_PDC6	flux	0.0460188088217	YGL119W	8.93542794861e-10	10
PFK	flux	1.72650530109	YGL119W	8.93542794861e-10	10
PGI	flux	1.72650530109	YGL119W	8.93542794861e-10	10
PGK	flux	3.40725186539	YGL119W	8.93542794861e-10	10
PGM	flux	0.0559797780631	YGL119W	8.93542794861e-10	10
PYK_CDC19	flux	3.40725186539	YGL119W	8.93542794861e-10	10
PYK_PYK2	flux	0.0	YGL119W	8.93542794861e-10	10
TDH_TDH1	flux	0.213831826095	YGL119W	8.93542794861e-10	10
TDH_TDH2	flux	0.0	YGL119W	8.93542794861e-10	10
TDH_TDH3	flux	3.1934200393	YGL119W	8.93542794861e-10	10
TPI	flux	1.6807465643	YGL119W	8.93542794861e-10	10
TPP	flux	0.0559797780631	YGL119W	8.93542794861e-10	10
TPS	flux	0.0559797780631	YGL119W	8.93542794861e-10	10
UGP	flux	0.0559797780631	YGL119W	8.93542794861e-10	10
acetate_branch	flux	0.0228793683976	YGL119W	8.93542794861e-10	10
succinate_branch	flux	0.0	YGL119W	8.93542794861e-10	10
udp_to_utp	flux	0.0559797780631	YGL119W	8.93542794861e-10	10
HXT	flux	1.83846485722	YGL119W	8.93542794861e-10	10
ADP	conc	2.14765919173	YGL119W	8.93542794861e-10	10
ATP	conc	3.22967642736	YGL119W	8.93542794861e-10	10
AcAld	conc	2.77771244966	YGL119W	8.93542794861e-10	10
BPG	conc	0.00146441156118	YGL119W	8.93542794861e-10	10
DHAP	conc	1.00797740199	YGL119W	8.93542794861e-10	10
F16bP	conc	1.00862574377	YGL119W	8.93542794861e-10	10
F6P	conc	0.340548129451	YGL119W	8.93542794861e-10	10
